ID;rodada;hora;mandante;visitante;mandante_placar;visitante_placar;mandante_estado;visitante_estado;gcontra_mandante;gcontra_visitante;penalti_mandante;penalti_visitante
6895;1;20:00;Palmeiras;Vasco;1;1;SP;RJ;0.0;0.0;0.0;0.0
6895;1;20:00;Palmeiras;Vasco;1;1;SP;RJ;0.0;0.0;0.0;0.0
7165;28;19:59;Atletico-MG;Santos;2;0;MG;SP;0.0;0.0;0.0;0.0
7115;23;20:00;Gremio;Flamengo;2;4;RS;RJ;0.0;0.0;0.0;0.0
7115;23;20:00;Gremio;Flamengo;2;4;RS;RJ;0.0;0.0;0.0;0.0
7185;30;18:59;Bahia;Corinthians;2;1;BA;SP;0.0;0.0;0.0;0.0
7185;30;18:59;Bahia;Corinthians;2;1;BA;SP;0.0;0.0;0.0;0.0
7206;33;16:00;Vasco;Bahia;0;0;RJ;BA;0.0;0.0;0.0;0.0
7207;33;16:00;Ceara;Athletico-PR;0;2;CE;PR;0.0;0.0;0.0;0.0
7208;33;15:59;Atletico-GO;Sao Paulo;2;1;GO;SP;0.0;0.0;0.0;0.0
7208;33;15:59;Atletico-GO;Sao Paulo;2;1;GO;SP;0.0;0.0;0.0;0.0
7209;33;16:01;Coritiba;Gremio;1;1;PR;RS;0.0;0.0;1.0;0.0
7209;33;16:01;Coritiba;Gremio;1;1;PR;RS;0.0;0.0;0.0;0.0
7210;33;17:00;Atletico-MG;Fortaleza;2;0;MG;CE;0.0;0.0;0.0;0.0
7211;33;18:15;Internacional;Bragantino;2;1;RS;SP;0.0;0.0;0.0;0.0
7211;33;18:15;Internacional;Bragantino;2;1;RS;SP;0.0;0.0;1.0;0.0
7212;33;20:30;Fluminense;Goias;3;0;RJ;GO;0.0;0.0;0.0;0.0
7213;33;19:59;Sport;Flamengo;0;3;PE;RJ;0.0;0.0;0.0;0.0
7214;33;16:00;Palmeiras;Botafogo-RJ;1;1;SP;RJ;0.0;0.0;0.0;0.0
7214;33;16:00;Palmeiras;Botafogo-RJ;1;1;SP;RJ;0.0;0.0;0.0;0.0
7216;34;15:59;Gremio;Santos;3;3;RS;SP;0.0;0.0;1.0;0.0
7216;34;15:59;Gremio;Santos;3;3;RS;SP;0.0;0.0;0.0;2.0
7217;34;19:15;Bragantino;Atletico-GO;2;0;SP;GO;0.0;0.0;1.0;0.0
7218;34;21:30;Corinthians;Ceara;2;1;SP;CE;0.0;0.0;0.0;0.0
7218;34;21:30;Corinthians;Ceara;2;1;SP;CE;0.0;0.0;1.0;0.0
7219;34;21:30;Goias;Atletico-MG;1;0;GO;MG;0.0;0.0;0.0;0.0
7220;34;21:30;Bahia;Fluminense;0;1;BA;RJ;0.0;0.0;0.0;0.0
7221;34;18:30;Fortaleza;Coritiba;3;1;CE;PR;0.0;0.0;0.0;0.0
7221;34;18:30;Fortaleza;Coritiba;3;1;CE;PR;1.0;0.0;0.0;0.0
7222;34;20:59;Flamengo;Vasco;2;0;RJ;RJ;0.0;0.0;1.0;0.0
7223;34;21:00;Athletico-PR;Internacional;0;0;PR;RS;0.0;0.0;0.0;0.0
7224;34;20:00;Botafogo-RJ;Sport;0;1;RJ;PE;0.0;0.0;0.0;1.0
7226;35;19:00;Bahia;Goias;3;3;BA;GO;0.0;0.0;0.0;0.0
7226;35;19:00;Bahia;Goias;3;3;BA;GO;0.0;0.0;0.0;0.0
7227;35;21:00;Atletico-GO;Santos;1;1;GO;SP;0.0;0.0;1.0;0.0
7227;35;21:00;Atletico-GO;Santos;1;1;GO;SP;0.0;0.0;0.0;1.0
7228;35;20:30;Bragantino;Flamengo;1;1;SP;RJ;0.0;0.0;0.0;0.0
7228;35;20:30;Bragantino;Flamengo;1;1;SP;RJ;0.0;0.0;0.0;1.0
7229;35;20:00;Botafogo-RJ;Gremio;2;5;RJ;RS;0.0;0.0;0.0;0.0
7229;35;20:00;Botafogo-RJ;Gremio;2;5;RJ;RS;0.0;0.0;0.0;1.0
7230;35;19:00;Internacional;Sport;1;2;RS;PE;0.0;0.0;0.0;0.0
7230;35;19:00;Internacional;Sport;1;2;RS;PE;0.0;0.0;0.0;0.0
7231;35;19:15;Fortaleza;Vasco;3;0;CE;RJ;0.0;0.0;0.0;0.0
7232;35;21:01;Sao Paulo;Ceara;1;1;SP;CE;0.0;0.0;0.0;0.0
7232;35;21:01;Sao Paulo;Ceara;1;1;SP;CE;0.0;0.0;0.0;0.0
7233;35;21:30;Fluminense;Atletico-MG;0;0;RJ;MG;0.0;0.0;0.0;0.0
7234;35;21:30;Corinthians;Athletico-PR;3;3;SP;PR;0.0;0.0;0.0;0.0
7234;35;21:30;Corinthians;Athletico-PR;3;3;SP;PR;0.0;0.0;0.0;0.0
7236;36;17:00;Goias;Botafogo-RJ;2;0;GO;RJ;0.0;0.0;0.0;0.0
7237;36;19:00;Atletico-MG;Bahia;1;1;MG;BA;0.0;0.0;0.0;0.0
7237;36;19:00;Atletico-MG;Bahia;1;1;MG;BA;0.0;0.0;0.0;0.0
7238;36;19:00;Santos;Coritiba;2;0;SP;PR;0.0;0.0;0.0;0.0
7239;36;16:00;Flamengo;Corinthians;2;1;RJ;SP;0.0;0.0;0.0;0.0
7239;36;16:00;Flamengo;Corinthians;2;1;RJ;SP;0.0;0.0;0.0;0.0
7240;36;16:00;Vasco;Internacional;0;2;RJ;RS;0.0;0.0;0.0;0.0
7241;36;18:14;Athletico-PR;Atletico-GO;2;1;PR;GO;0.0;0.0;0.0;0.0
7241;36;18:14;Athletico-PR;Atletico-GO;2;1;PR;GO;0.0;0.0;0.0;0.0
7242;36;18:15;Palmeiras;Fortaleza;3;0;SP;CE;0.0;0.0;0.0;0.0
7243;36;20:29;Gremio;Sao Paulo;1;2;RS;SP;0.0;0.0;0.0;0.0
7243;36;20:29;Gremio;Sao Paulo;1;2;RS;SP;0.0;0.0;0.0;0.0
7244;36;17:59;Ceara;Fluminense;1;3;CE;RJ;0.0;0.0;1.0;0.0
7244;36;17:59;Ceara;Fluminense;1;3;CE;RJ;0.0;0.0;0.0;0.0
7245;36;20:00;Sport;Bragantino;0;0;PE;SP;0.0;0.0;0.0;0.0
7215;33;18:59;Santos;Corinthians;1;0;SP;SP;0.0;0.0;0.0;0.0
7235;35;19:30;Coritiba;Palmeiras;1;0;PR;SP;0.0;0.0;0.0;0.0
7225;34;21:31;Sao Paulo;Palmeiras;1;1;SP;SP;0.0;0.0;0.0;0.0
7225;34;21:31;Sao Paulo;Palmeiras;1;1;SP;SP;0.0;0.0;1.0;0.0
7246;37;18:30;Coritiba;Ceara;0;2;PR;CE;0.0;0.0;0.0;0.0
7247;37;21:00;Fortaleza;Bahia;0;4;CE;BA;0.0;0.0;0.0;1.0
7248;37;16:01;Sport;Atletico-MG;2;3;PE;MG;0.0;1.0;0.0;0.0
7248;37;16:01;Sport;Atletico-MG;2;3;PE;MG;0.0;0.0;1.0;0.0
7249;37;16:00;Corinthians;Vasco;0;0;SP;RJ;0.0;0.0;0.0;0.0
7250;37;16:02;Flamengo;Internacional;2;1;RJ;RS;0.0;0.0;0.0;0.0
7250;37;16:02;Flamengo;Internacional;2;1;RJ;RS;0.0;0.0;0.0;1.0
7251;37;18:14;Santos;Fluminense;1;1;SP;RJ;0.0;0.0;0.0;0.0
7251;37;18:14;Santos;Fluminense;1;1;SP;RJ;0.0;0.0;0.0;0.0
7252;37;18:15;Gremio;Athletico-PR;1;0;RS;PR;0.0;0.0;0.0;0.0
7253;37;20:30;Goias;Bragantino;0;0;GO;SP;0.0;0.0;0.0;0.0
7254;37;18:00;Palmeiras;Atletico-GO;1;1;SP;GO;0.0;0.0;0.0;0.0
7254;37;18:00;Palmeiras;Atletico-GO;1;1;SP;GO;0.0;0.0;0.0;0.0
7255;37;19:59;Botafogo-RJ;Sao Paulo;1;0;RJ;SP;0.0;0.0;0.0;0.0
7256;38;21:30;Bragantino;Gremio;1;0;SP;RS;0.0;0.0;0.0;0.0
7257;38;21:30;Bahia;Santos;2;0;BA;SP;0.0;0.0;0.0;0.0
7258;38;21:30;Athletico-PR;Sport;2;0;PR;PE;0.0;0.0;0.0;0.0
7259;38;21:30;Atletico-GO;Coritiba;3;1;GO;PR;1.0;0.0;0.0;0.0
7259;38;21:30;Atletico-GO;Coritiba;3;1;GO;PR;0.0;0.0;0.0;0.0
7260;38;21:31;Internacional;Corinthians;0;0;RS;SP;0.0;0.0;0.0;0.0
7261;38;21:30;Ceara;Botafogo-RJ;2;1;CE;RJ;0.0;0.0;0.0;1.0
7261;38;21:30;Ceara;Botafogo-RJ;2;1;CE;RJ;0.0;0.0;0.0;0.0
7262;38;21:31;Sao Paulo;Flamengo;2;1;SP;RJ;0.0;0.0;0.0;0.0
7262;38;21:31;Sao Paulo;Flamengo;2;1;SP;RJ;0.0;0.0;0.0;0.0
7263;38;21:30;Atletico-MG;Palmeiras;2;0;MG;SP;0.0;0.0;0.0;0.0
7264;38;21:29;Vasco;Goias;3;2;RJ;GO;0.0;0.0;0.0;0.0
7264;38;21:29;Vasco;Goias;3;2;RJ;GO;0.0;0.0;0.0;0.0
7265;38;21:30;Fluminense;Fortaleza;2;0;RJ;CE;0.0;0.0;0.0;0.0
7266;1;19:00;Cuiaba;Juventude;2;2;MT;RS;0.0;0.0;0.0;0.0
7266;1;19:00;Cuiaba;Juventude;2;2;MT;RS;0.0;0.0;0.0;0.0
7267;1;20:00;Bahia;Santos;3;0;BA;SP;0.0;0.0;0.0;0.0
7268;1;21:00;Sao Paulo;Fluminense;0;0;SP;RJ;0.0;0.0;0.0;0.0
7269;1;11:01;Atletico-MG;Fortaleza;1;2;MG;CE;0.0;0.0;1.0;0.0
7269;1;11:01;Atletico-MG;Fortaleza;1;2;MG;CE;0.0;0.0;0.0;0.0
7270;1;16:00;Flamengo;Palmeiras;1;0;RJ;SP;0.0;0.0;0.0;0.0
7271;1;15:59;Ceara;Gremio;3;2;CE;RS;0.0;0.0;0.0;0.0
7271;1;15:59;Ceara;Gremio;3;2;CE;RS;0.0;0.0;0.0;0.0
7272;1;18:15;Corinthians;Atletico-GO;0;1;SP;GO;0.0;0.0;0.0;0.0
7273;1;18:14;Chapecoense;Bragantino;0;3;SC;SP;0.0;0.0;0.0;0.0
7274;1;18:16;Athletico-PR;America-MG;1;0;PR;MG;0.0;0.0;0.0;0.0
7275;1;20:30;Internacional;Sport;2;2;RS;PE;0.0;0.0;1.0;0.0
7275;1;20:30;Internacional;Sport;2;2;RS;PE;0.0;0.0;0.0;1.0
7276;2;19:00;Atletico-GO;Sao Paulo;2;0;GO;SP;0.0;0.0;0.0;0.0
7277;2;20:59;Santos;Ceara;3;1;SP;CE;0.0;0.0;0.0;1.0
7277;2;20:59;Santos;Ceara;3;1;SP;CE;0.0;0.0;0.0;0.0
7278;2;20:59;Bragantino;Bahia;3;3;SP;BA;0.0;0.0;0.0;0.0
7278;2;20:59;Bragantino;Bahia;3;3;SP;BA;0.0;0.0;0.0;0.0
7279;2;11:00;Fluminense;Cuiaba;1;0;RJ;MT;0.0;0.0;0.0;0.0
7280;2;16:00;America-MG;Corinthians;0;1;MG;SP;0.0;0.0;0.0;1.0
7281;2;16:00;Fortaleza;Internacional;5;1;CE;RS;1.0;0.0;0.0;0.0
7281;2;16:00;Fortaleza;Internacional;5;1;CE;RS;0.0;0.0;0.0;0.0
7282;2;18:15;Juventude;Athletico-PR;0;3;RS;PR;0.0;0.0;0.0;0.0
7283;2;18:14;Palmeiras;Chapecoense;3;1;SP;SC;0.0;0.0;0.0;0.0
7283;2;18:14;Palmeiras;Chapecoense;3;1;SP;SC;0.0;0.0;0.0;0.0
7284;2;20:29;Sport;Atletico-MG;0;1;PE;MG;0.0;0.0;0.0;0.0
7286;3;19:00;Santos;Juventude;0;0;SP;RS;0.0;0.0;0.0;0.0
7287;3;19:00;Palmeiras;Corinthians;1;1;SP;SP;0.0;0.0;0.0;0.0
7287;3;19:00;Palmeiras;Corinthians;1;1;SP;SP;0.0;0.0;0.0;0.0
7288;3;15:58;Atletico-MG;Sao Paulo;1;0;MG;SP;0.0;0.0;0.0;0.0
7289;3;16:00;Gremio;Athletico-PR;0;1;RS;PR;0.0;0.0;0.0;0.0
7290;3;16:00;Flamengo;America-MG;2;0;RJ;MG;0.0;0.0;0.0;0.0
7291;3;20:30;Bahia;Internacional;0;1;BA;RS;0.0;0.0;0.0;1.0
7292;3;20:29;Fortaleza;Sport;1;0;CE;PE;0.0;0.0;1.0;0.0
7293;3;20:30;Bragantino;Fluminense;2;2;SP;RJ;0.0;0.0;0.0;0.0
7293;3;20:30;Bragantino;Fluminense;2;2;SP;RJ;0.0;0.0;0.0;1.0
7294;3;20:29;Chapecoense;Ceara;0;0;SC;CE;0.0;0.0;0.0;0.0
7296;4;19:00;Internacional;Atletico-MG;0;1;RS;MG;0.0;0.0;0.0;0.0
7297;4;19:00;Sao Paulo;Chapecoense;1;1;SP;SC;0.0;0.0;0.0;0.0
7297;4;19:00;Sao Paulo;Chapecoense;1;1;SP;SC;0.0;0.0;0.0;0.0
7298;4;20:30;Corinthians;Bragantino;1;2;SP;SP;0.0;0.0;0.0;0.0
7298;4;20:30;Corinthians;Bragantino;1;2;SP;SP;0.0;0.0;0.0;0.0
7299;4;21:30;Juventude;Palmeiras;0;3;RS;SP;0.0;1.0;0.0;0.0
7300;4;16:00;America-MG;Cuiaba;0;0;MG;MT;0.0;0.0;0.0;0.0
7301;4;15:59;Ceara;Bahia;1;2;CE;BA;0.0;0.0;0.0;1.0
7301;4;15:59;Ceara;Bahia;1;2;CE;BA;0.0;0.0;0.0;0.0
7302;4;19:01;Sport;Gremio;1;0;PE;RS;0.0;0.0;0.0;0.0
7303;4;19:00;Atletico-GO;Fortaleza;0;0;GO;CE;0.0;0.0;0.0;0.0
7304;4;19:00;Fluminense;Santos;1;0;RJ;SP;0.0;0.0;0.0;0.0
7306;5;21:00;Flamengo;Bragantino;2;3;RJ;SP;0.0;0.0;0.0;0.0
7306;5;21:00;Flamengo;Bragantino;2;3;RJ;SP;0.0;0.0;0.0;0.0
7307;5;11:01;Palmeiras;America-MG;2;1;SP;MG;0.0;0.0;0.0;0.0
7307;5;11:01;Palmeiras;America-MG;2;1;SP;MG;0.0;0.0;0.0;0.0
7308;5;15:59;Bahia;Corinthians;0;0;BA;SP;0.0;0.0;0.0;0.0
7309;5;16:00;Internacional;Ceara;1;1;RS;CE;0.0;0.0;0.0;0.0
7309;5;16:00;Internacional;Ceara;1;1;RS;CE;0.0;0.0;1.0;0.0
7310;5;18:15;Fortaleza;Fluminense;1;1;CE;RJ;0.0;0.0;0.0;0.0
7310;5;18:15;Fortaleza;Fluminense;1;1;CE;RJ;0.0;0.0;0.0;0.0
7311;5;18:14;Athletico-PR;Atletico-GO;2;1;PR;GO;0.0;0.0;0.0;0.0
7311;5;18:14;Athletico-PR;Atletico-GO;2;1;PR;GO;0.0;0.0;0.0;0.0
7312;5;18:15;Santos;Sao Paulo;2;0;SP;SP;0.0;0.0;0.0;0.0
7313;5;20:32;Juventude;Sport;1;0;RS;PE;0.0;0.0;0.0;0.0
7314;5;20:00;Atletico-MG;Chapecoense;1;1;MG;SC;0.0;0.0;0.0;0.0
7314;5;20:00;Atletico-MG;Chapecoense;1;1;MG;SC;0.0;0.0;0.0;1.0
7316;6;19:01;Atletico-GO;Fluminense;1;0;GO;RJ;0.0;0.0;0.0;0.0
7317;6;19:00;Sao Paulo;Cuiaba;2;2;SP;MT;0.0;0.0;0.0;0.0
7317;6;19:00;Sao Paulo;Cuiaba;2;2;SP;MT;0.0;0.0;0.0;0.0
7318;6;19:00;Flamengo;Fortaleza;2;1;RJ;CE;0.0;0.0;0.0;0.0
7318;6;19:00;Flamengo;Fortaleza;2;1;RJ;CE;0.0;0.0;0.0;0.0
7319;6;19:00;Bragantino;Palmeiras;3;1;SP;SP;0.0;0.0;0.0;0.0
7319;6;19:00;Bragantino;Palmeiras;3;1;SP;SP;0.0;0.0;0.0;0.0
7320;6;16:00;America-MG;Juventude;1;1;MG;RS;0.0;0.0;1.0;0.0
7320;6;16:00;America-MG;Juventude;1;1;MG;RS;0.0;0.0;0.0;1.0
7321;6;19:00;Chapecoense;Internacional;1;2;SC;RS;0.0;0.0;0.0;0.0
7321;6;19:00;Chapecoense;Internacional;1;2;SC;RS;0.0;0.0;0.0;0.0
7322;6;18:59;Corinthians;Sport;2;1;SP;PE;1.0;0.0;0.0;0.0
7322;6;18:59;Corinthians;Sport;2;1;SP;PE;0.0;0.0;0.0;0.0
7323;6;19:00;Ceara;Atletico-MG;2;1;CE;MG;0.0;0.0;0.0;0.0
7323;6;19:00;Ceara;Atletico-MG;2;1;CE;MG;0.0;0.0;0.0;0.0
7324;6;21:30;Bahia;Athletico-PR;2;1;BA;PR;0.0;0.0;0.0;0.0
7324;6;21:30;Bahia;Athletico-PR;2;1;BA;PR;0.0;0.0;0.0;0.0
7325;6;21:29;Gremio;Santos;2;2;RS;SP;0.0;0.0;0.0;0.0
7325;6;21:29;Gremio;Santos;2;2;RS;SP;0.0;0.0;0.0;0.0
7326;7;11:02;Juventude;Flamengo;1;0;RS;RJ;0.0;0.0;0.0;0.0
7327;7;16:00;Fluminense;Corinthians;1;1;RJ;SP;0.0;0.0;0.0;1.0
7327;7;16:00;Fluminense;Corinthians;1;1;RJ;SP;0.0;0.0;0.0;0.0
7328;7;20:00;Palmeiras;Bahia;3;2;SP;BA;0.0;0.0;0.0;0.0
7328;7;20:00;Palmeiras;Bahia;3;2;SP;BA;0.0;0.0;0.0;0.0
7329;7;19:59;Athletico-PR;Chapecoense;2;2;PR;SC;0.0;0.0;0.0;0.0
7329;7;19:59;Athletico-PR;Chapecoense;2;2;PR;SC;0.0;0.0;0.0;0.0
7330;7;19:59;Gremio;Fortaleza;0;0;RS;CE;0.0;0.0;0.0;0.0
7331;7;20:30;Santos;Atletico-MG;2;0;SP;MG;0.0;0.0;0.0;0.0
7332;7;20:30;America-MG;Internacional;1;1;MG;RS;0.0;0.0;0.0;0.0
7332;7;20:30;America-MG;Internacional;1;1;MG;RS;0.0;0.0;0.0;0.0
7333;7;20:32;Sport;Cuiaba;0;0;PE;MT;0.0;0.0;0.0;0.0
7334;7;20:30;Ceara;Sao Paulo;1;1;CE;SP;0.0;0.0;0.0;0.0
7334;7;20:30;Ceara;Sao Paulo;1;1;CE;SP;0.0;1.0;0.0;0.0
7335;7;20:00;Atletico-GO;Bragantino;0;1;GO;SP;0.0;0.0;0.0;0.0
7336;8;16:00;Fluminense;Athletico-PR;1;4;RJ;PR;0.0;0.0;0.0;1.0
7336;8;16:00;Fluminense;Athletico-PR;1;4;RJ;PR;0.0;0.0;0.0;0.0
7337;8;16:01;Fortaleza;Chapecoense;3;2;CE;SC;0.0;0.0;0.0;1.0
7337;8;16:01;Fortaleza;Chapecoense;3;2;CE;SC;0.0;0.0;0.0;0.0
7338;8;19:00;Internacional;Palmeiras;1;2;RS;SP;0.0;0.0;1.0;0.0
7338;8;19:00;Internacional;Palmeiras;1;2;RS;SP;0.0;0.0;0.0;0.0
7339;8;19:00;Bahia;America-MG;3;4;BA;MG;0.0;0.0;0.0;0.0
7339;8;19:00;Bahia;America-MG;3;4;BA;MG;0.0;0.0;0.0;0.0
7340;8;20:30;Santos;Sport;0;0;SP;PE;0.0;0.0;0.0;0.0
7341;8;21:30;Corinthians;Sao Paulo;0;0;SP;SP;0.0;0.0;0.0;0.0
7342;8;21:30;Juventude;Gremio;2;0;RS;RS;0.0;0.0;0.0;0.0
7343;8;16:00;Bragantino;Ceara;0;0;SP;CE;0.0;0.0;0.0;0.0
7344;8;19:00;Atletico-MG;Atletico-GO;4;1;MG;GO;0.0;0.0;0.0;0.0
7344;8;19:00;Atletico-MG;Atletico-GO;4;1;MG;GO;0.0;0.0;0.0;0.0
7345;8;20:00;Cuiaba;Flamengo;0;2;MT;RJ;0.0;0.0;0.0;0.0
7346;9;19:00;Athletico-PR;Fortaleza;2;1;PR;CE;0.0;0.0;0.0;0.0
7346;9;19:00;Athletico-PR;Fortaleza;2;1;PR;CE;0.0;0.0;0.0;0.0
7347;9;18:59;America-MG;Santos;2;0;MG;SP;0.0;0.0;0.0;0.0
7348;9;21:00;Corinthians;Internacional;1;1;SP;RS;0.0;0.0;0.0;0.0
7348;9;21:00;Corinthians;Internacional;1;1;SP;RS;0.0;0.0;0.0;1.0
7349;9;11:02;Chapecoense;Bahia;0;2;SC;BA;0.0;0.0;0.0;0.0
7350;9;16:01;Flamengo;Fluminense;0;1;RJ;RJ;0.0;0.0;0.0;0.0
7351;9;16:01;Sport;Palmeiras;0;1;PE;SP;0.0;0.0;0.0;0.0
7352;9;18:15;Ceara;Juventude;2;0;CE;RS;0.0;0.0;0.0;0.0
7353;9;18:14;Sao Paulo;Bragantino;1;2;SP;SP;0.0;0.0;0.0;0.0
7353;9;18:14;Sao Paulo;Bragantino;1;2;SP;SP;0.0;0.0;0.0;0.0
7354;9;18:15;Cuiaba;Atletico-MG;0;1;MT;MG;0.0;0.0;0.0;0.0
7355;9;20:30;Gremio;Atletico-GO;0;1;RS;GO;0.0;0.0;0.0;0.0
7356;10;19:28;Santos;Athletico-PR;2;1;SP;PR;0.0;0.0;0.0;0.0
7356;10;19:28;Santos;Athletico-PR;2;1;SP;PR;1.0;0.0;0.0;0.0
7357;10;18:00;Bahia;Juventude;1;0;BA;RS;0.0;0.0;0.0;0.0
7358;10;18:01;Bragantino;Cuiaba;1;1;SP;MT;0.0;0.0;0.0;0.0
7358;10;18:01;Bragantino;Cuiaba;1;1;SP;MT;0.0;0.0;0.0;0.0
7359;10;18:02;Fortaleza;America-MG;4;0;CE;MG;0.0;0.0;0.0;0.0
7360;10;18:59;Palmeiras;Gremio;2;0;SP;RS;0.0;0.0;0.0;0.0
7361;10;19:00;Atletico-MG;Flamengo;2;1;MG;RJ;0.0;0.0;0.0;0.0
7361;10;19:00;Atletico-MG;Flamengo;2;1;MG;RJ;0.0;0.0;0.0;0.0
7362;10;19:15;Atletico-GO;Sport;1;1;GO;PE;0.0;0.0;0.0;0.0
7362;10;19:15;Atletico-GO;Sport;1;1;GO;PE;0.0;0.0;0.0;0.0
7363;10;21:30;Internacional;Sao Paulo;0;2;RS;SP;0.0;0.0;0.0;0.0
7364;10;21:30;Fluminense;Ceara;0;0;RJ;CE;0.0;0.0;0.0;0.0
7365;10;21:00;Chapecoense;Corinthians;0;1;SC;SP;0.0;0.0;0.0;0.0
7366;11;16:30;Palmeiras;Santos;3;2;SP;SP;0.0;0.0;0.0;0.0
7366;11;16:30;Palmeiras;Santos;3;2;SP;SP;0.0;0.0;0.0;2.0
7367;11;16:30;Gremio;Internacional;0;0;RS;RS;0.0;0.0;0.0;0.0
7368;11;17:29;Athletico-PR;Bragantino;2;2;PR;SP;0.0;0.0;0.0;0.0
7368;11;17:29;Athletico-PR;Bragantino;2;2;PR;SP;0.0;0.0;0.0;0.0
7369;11;19:01;Sport;Fluminense;1;2;PE;RJ;0.0;0.0;0.0;0.0
7369;11;19:01;Sport;Fluminense;1;2;PE;RJ;0.0;0.0;1.0;0.0
7370;11;19:00;Sao Paulo;Bahia;1;0;SP;BA;0.0;0.0;0.0;0.0
7371;11;19:01;America-MG;Atletico-MG;0;1;MG;MG;0.0;0.0;0.0;0.0
7372;11;11:01;Juventude;Atletico-GO;1;1;RS;GO;0.0;0.0;0.0;0.0
7372;11;11:01;Juventude;Atletico-GO;1;1;RS;GO;0.0;0.0;1.0;0.0
7373;11;18:15;Cuiaba;Ceara;2;2;MT;CE;0.0;0.0;0.0;0.0
7373;11;18:15;Cuiaba;Ceara;2;2;MT;CE;0.0;0.0;0.0;0.0
7374;11;18:15;Flamengo;Chapecoense;2;1;RJ;SC;0.0;0.0;0.0;0.0
7374;11;18:15;Flamengo;Chapecoense;2;1;RJ;SC;0.0;0.0;0.0;0.0
7375;11;20:30;Fortaleza;Corinthians;1;0;CE;SP;0.0;0.0;0.0;0.0
7376;12;17:00;Ceara;Athletico-PR;1;0;CE;PR;0.0;0.0;0.0;0.0
7377;12;17:00;Sao Paulo;Fortaleza;0;1;SP;CE;0.0;0.0;0.0;0.0
7378;12;19:00;Corinthians;Atletico-MG;1;2;SP;MG;0.0;0.0;0.0;0.0
7378;12;19:00;Corinthians;Atletico-MG;1;2;SP;MG;0.0;0.0;0.0;0.0
7379;12;21:00;Fluminense;Gremio;0;1;RJ;RS;0.0;0.0;0.0;1.0
7380;12;11:03;Chapecoense;Cuiaba;2;3;SC;MT;0.0;0.0;0.0;0.0
7380;12;11:03;Chapecoense;Cuiaba;2;3;SC;MT;0.0;0.0;0.0;0.0
7381;12;16:00;Atletico-GO;Palmeiras;0;3;GO;SP;0.0;1.0;0.0;0.0
7382;12;18:13;Bahia;Flamengo;0;5;BA;RJ;0.0;0.0;0.0;1.0
7383;12;20:31;Internacional;Juventude;1;0;RS;RS;0.0;0.0;0.0;0.0
7384;12;20:29;Bragantino;Santos;2;2;SP;SP;0.0;0.0;0.0;0.0
7384;12;20:29;Bragantino;Santos;2;2;SP;SP;0.0;0.0;0.0;0.0
7385;12;20:00;America-MG;Sport;0;1;MG;PE;0.0;0.0;0.0;0.0
7295;3;19:00;Cuiaba;Atletico-GO;2;1;MT;GO;0.0;0.0;0.0;0.0
7295;3;19:00;Cuiaba;Atletico-GO;2;1;MT;GO;0.0;0.0;0.0;0.0
7386;13;17:00;Gremio;America-MG;1;1;RS;MG;0.0;0.0;0.0;0.0
7386;13;17:00;Gremio;America-MG;1;1;RS;MG;0.0;0.0;0.0;0.0
7387;13;19:00;Palmeiras;Fluminense;1;0;SP;RJ;1.0;0.0;0.0;0.0
7388;13;11:00;Atletico-MG;Bahia;3;0;MG;BA;0.0;0.0;1.0;0.0
7389;13;16:01;Fortaleza;Bragantino;1;0;CE;SP;0.0;0.0;0.0;0.0
7390;13;16:00;Flamengo;Sao Paulo;5;1;RJ;SP;1.0;0.0;0.0;0.0
7390;13;16:00;Flamengo;Sao Paulo;5;1;RJ;SP;0.0;0.0;0.0;0.0
7391;13;18:15;Santos;Atletico-GO;0;1;SP;GO;0.0;0.0;0.0;1.0
7392;13;18:15;Athletico-PR;Internacional;2;1;PR;RS;0.0;0.0;0.0;0.0
7392;13;18:15;Athletico-PR;Internacional;2;1;PR;RS;0.0;0.0;0.0;1.0
7393;13;20:30;Sport;Ceara;0;0;PE;CE;0.0;0.0;0.0;0.0
7394;13;18:00;Juventude;Chapecoense;1;0;RS;SC;0.0;0.0;0.0;0.0
7395;13;19:59;Cuiaba;Corinthians;1;2;MT;SP;0.0;0.0;0.0;0.0
7395;13;19:59;Cuiaba;Corinthians;1;2;MT;SP;0.0;0.0;0.0;0.0
7396;14;19:00;Sao Paulo;Palmeiras;0;0;SP;SP;0.0;0.0;0.0;0.0
7397;14;20:00;Internacional;Cuiaba;0;0;RS;MT;0.0;0.0;0.0;0.0
7398;14;21:00;Bragantino;Gremio;1;0;SP;RS;0.0;0.0;0.0;0.0
7399;14;16:00;Corinthians;Flamengo;1;3;SP;RJ;0.0;0.0;0.0;0.0
7399;14;16:00;Corinthians;Flamengo;1;3;SP;RJ;0.0;0.0;0.0;0.0
7400;14;16:00;Atletico-MG;Athletico-PR;2;0;MG;PR;0.0;0.0;1.0;0.0
7401;14;18:15;Chapecoense;Santos;0;1;SC;SP;0.0;0.0;0.0;1.0
7402;14;18:15;Bahia;Sport;0;1;BA;PE;0.0;0.0;0.0;0.0
7403;14;20:28;Atletico-GO;America-MG;1;1;GO;MG;0.0;0.0;0.0;0.0
7403;14;20:28;Atletico-GO;America-MG;1;1;GO;MG;0.0;0.0;0.0;0.0
7404;14;20:30;Ceara;Fortaleza;3;1;CE;CE;0.0;0.0;0.0;0.0
